matricula;EMPRESA;TITULO DO CARGO;DESC. SITUACAO_principal;sindicato;DIAS DE FÉRIAS;DATA DEMISSÃO;COMUNICADO DE DESLIGAMENTO;Admissão;cargo_admissao;elegivel_beneficio;DESC. SITUACAO_afastamento;estado_sindicato;valor_sindicato;dias_uteis;deve_receber_beneficio;DIAS A RECEBER
27005;1410.0;CONSULTOR FUNCIONAL SAP III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;;;;Sim;;;;22.0;True;22.0
27009;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
27041;1410.0;ANALISTA DE PMO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
27042;1410.0;DESENVOLVEDOR II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
27059;1410.0;ANALISTA DE DADOS III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;;;;Sim;;;;22.0;True;22.0
27071;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
27088;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
27113;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
27119;1410.0;ANALISTA DE SISTEMAS E NEGOCIOS II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
27145;1410.0;DESENVOLVEDOR II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
27154;1410.0;LIDER DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
27163;1410.0;ANALISTA DE QUALIDADE DE SOFTWARE I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
27198;1410.0;ANALISTA CONTABIL-FISCAL I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;;;;Sim;;;;22.0;True;22.0
27212;1410.0;ARQUITETO DE SOLUCOES III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;;;;Sim;;;;22.0;True;22.0
27226;;;;;;2025-05-29;OK;;;Sim;;;;;True;29.0
27243;1410.0;ANALISTA DE SUPORTE II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
27246;1410.0;GERENTE DE COMUNICACAO E MARKETING;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
27257;1410.0;ASSISTENTE DE BPO III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
27701;1410.0;DESENVOLVEDOR II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
27732;1410.0;ANALISTA DE ADMINISTRACAO DE PESSOAS I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;;;;Sim;;;;22.0;True;22.0
27761;1410.0;ANALISTA DE DADOS III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
27774;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
27792;1410.0;COORDENADOR DE OPERACOES I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
28849;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
28899;1410.0;ARQUITETO DE SOLUCOES I;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
28913;1410.0;ANALISTA DEVSECOPS II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
28927;1410.0;GERENTE DE GERACAO DE DEMANDAS;Férias;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;20.0;;;;;Sim;;;;22.0;True;2.0
28945;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
28976;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;;;;Sim;;Rio de Janeiro;R$ 35.00;21.0;True;21.0
28979;1410.0;ANALISTA DE CONTROLADORIA II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
28989;1410.0;DESENVOLVEDOR II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
28996;1410.0;LIDER TECNICO PLENO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
29033;1410.0;ANALISTA DE COMPRAS I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
29037;1410.0;ANALISTA DE PMO III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;;;;Sim;;;;22.0;True;22.0
29043;1410.0;ANALISTA DEVSECOPS III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
29058;1410.0;ANALISTA DE SUPORTE II;Férias;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;15.0;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;6.0
29063;1410.0;CONSULTOR FUNCIONAL SAP I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
29067;1410.0;CONSULTOR FUNCIONAL SAP I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
29075;1410.0;DESENVOLVEDOR II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
29083;1410.0;EXECUTIVO DE CONTAS I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
29087;1410.0;EXECUTIVO DE CONTAS I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
29090;1410.0;EXECUTIVO DE CONTAS I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
29097;1410.0;ANALISTA DE SUPORTE II;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
29106;1410.0;COORDENADOR DE SISTEMAS;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
29107;1410.0;EXECUTIVO DE CONTAS I;Trabalhando;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;;;;Sim;;Rio de Janeiro;R$ 35.00;21.0;True;21.0
29124;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
29155;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
29180;1410.0;DESENVOLVEDOR II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
29201;1410.0;GERENTE DE PROJETOS II;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
29229;1410.0;DESENVOLVEDOR II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
29254;1410.0;ANALISTA DE CUSTOMER SUCCESS II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
29291;1410.0;ANALISTA DE PMO III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
29342;1410.0;BUSINESS PARTNER ESPECIALISTA;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
29359;1410.0;ANALISTA DE SUPORTE III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
29384;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
29935;1410.0;ANALISTA DE QUALIDADE DE SOFTWARE I;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
29955;1410.0;ASSISTENTE DE BPO III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
29956;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
29968;1410.0;CONSULTOR FUNCIONAL SAP III;Trabalhando;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;;;;Sim;;Rio de Janeiro;R$ 35.00;21.0;True;21.0
29978;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
30025;1410.0;BUSINESS PARTNER ESPECIALISTA;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30039;1410.0;GERENTE DE PROJETOS II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;;;;Sim;;;;22.0;True;22.0
30062;1410.0;TECH RECRUITER II;Trabalhando;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;;;;Sim;;Rio de Janeiro;R$ 35.00;21.0;True;21.0
30076;1410.0;DESENVOLVEDOR II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30083;1410.0;ANALISTA DE SISTEMAS E NEGOCIOS II;Trabalhando;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;;;;Sim;;Rio de Janeiro;R$ 35.00;21.0;True;21.0
30086;1410.0;COORDENADOR DE GOVERNANCA DE NEGOCIOS;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
30092;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30112;1410.0;ANALISTA CONTABIL-FISCAL I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30114;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30119;1410.0;COORDENADOR DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30123;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30134;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30140;1410.0;ASSISTENTE DE BPO I;Férias;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;20.0;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;1.0
30145;1410.0;LIDER DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30146;1410.0;CONSULTOR FUNCIONAL SAP III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;;;;Sim;;;;22.0;True;22.0
30156;1410.0;ANALISTA DE DADOS III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
30173;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30175;1410.0;LIDER DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30187;1410.0;ENTERPRISE AGILE COACH;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30197;1410.0;PRODUCT OWNER III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
30205;1410.0;COORDENADOR DE BPO;Férias;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;20.0;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;1.0
30206;1410.0;ASSISTENTE DE BPO III;Férias;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;30.0;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;0.0
30207;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30209;1410.0;LIDER DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30239;1410.0;AGILE MASTER;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
30249;1410.0;ENTERPRISE AGILE COACH;Férias;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;15.0;;;;;Sim;;;;22.0;True;7.0
30262;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30265;1410.0;ANALISTA DE DADOS III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30273;1410.0;COORDENADOR DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30276;1410.0;LIDER TECNICO SENIOR;Férias;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;5.0;;;;;Sim;;;;22.0;True;17.0
30278;1410.0;ANALISTA DE QUALIDADE DE SOFTWARE II;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
30280;1410.0;LIDER DE BPO;Férias;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;5.0;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;16.0
30281;1410.0;LIDER DE BPO;Férias;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;30.0;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;0.0
30291;1410.0;ANALISTA DE DADOS III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
30302;1410.0;ARQUITETO DE SOFTWARE I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30320;1410.0;COORDENADOR DE OPERACOES I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;;;;Sim;;;;22.0;True;22.0
30323;1410.0;ANALISTA DE PMO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30325;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30340;1410.0;LIDER DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30373;1410.0;ANALISTA DE SISTEMAS E NEGOCIOS II;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;;;;Sim;;;;22.0;True;22.0
30386;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30396;1410.0;ASSISTENTE DE BPO III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30411;1410.0;DESENVOLVEDOR II;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
30423;1410.0;ASSISTENTE DE BPO III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30425;1410.0;LIDER DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30426;1410.0;LIDER DE BPO;Férias;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;5.0;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;16.0
30436;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30441;1410.0;DESENVOLVEDOR II;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
30450;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30451;1410.0;ANALISTA DE QUALIDADE DE SOFTWARE III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
30464;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30466;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30483;1410.0;ARQUITETO DE SOLUCOES III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;;;;Sim;;;;22.0;True;22.0
30492;1410.0;CONSULTOR TECNICO SAP III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
30495;1410.0;LIDER DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30502;1410.0;CIENTISTA DE DADOS III;Férias;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;15.0;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;6.0
30504;1410.0;COORDENADOR DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30505;1410.0;ANALISTA CONTABIL-FISCAL I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
30506;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
